Halberstadtová Dana ;[2006, 2010, 2014, 2018];['Občanská demokratická strana', 'Občanská demokratická strana', 'Občanská demokratická strana', 'Občanská demokratická strana'];['8179', '5632', '1283', '2562'];['2.50', '2.60', '2.43', '2.57'];['31', '21', '31', '19'];['19', '13', '29', '15'];['58', '62', '66', '70'];['NO', 'NO', 'NO', 'NO'];1
Halíř Martin;[2006];['Komunistická str.Čech a Moravy'];['2566'];['2.59'];['12'];['9'];['35'];['NO'];0
Hapl Milan ;[2006];['Unie pro sport a zdraví'];['2350'];['2.29'];['15'];['12'];['44'];['NO'];1
Harvánek Pavel ;[2006];['SNK ED a nezávislí společně'];['3534'];['4.90'];['1'];['1'];['52'];['YES'];1
Hauerová Irena;[2006];['Česká str.sociálně demokrat.'];['3554'];['2.19'];['38'];['32'];['41'];['NO'];0
Havlasová Gabriela;[2006];['Česká str.sociálně demokrat.'];['3956'];['2.44'];['30'];['24'];['24'];['NO'];0
Hergesell Vladimír ;[2006, 2010];['Občanská demokratická strana', 'Občanská demokratická strana'];['8081', '4985'];['2.47', '2.30'];['32', '37'];['20', '29'];['61', '65'];['NO', 'NO'];1
Hlavatá Renáta;[2006];['Komunistická str.Čech a Moravy'];['2435'];['2.46'];['30'];['27'];['63'];['NO'];0
Hlavničková Marcela;[2006];['Strana zelených'];['2762'];['2.15'];['34'];['30'];['39'];['NO'];0
Holek Jozef ;[2006, 2014];['Občanská demokratická strana', 'Komunistická str.Čech a Moravy'];['8198', '1510'];['2.51', '2.59'];['29', '13'];['17', '11'];['45', '53'];['NO', 'NO'];1
Horáček Daniel;[2006, 2010, 2014];['Strana zelených', 'Změna pro Liberec', 'Změna pro Liberec'];['3496', '6664', '6703'];['2.73', '2.65', '2.52'];['12', '15', '21'];['8', '5', '9'];['34', '38', '42'];['NO', 'NO', 'NO'];0
Hošic Dušan;[2006];['SNK ED a nezávislí společně'];['1696'];['2.35'];['27'];['25'];['47'];['NO'];0
Hozáková Iveta;[2006];['SNK ED a nezávislí společně'];['1820'];['2.52'];['11'];['9'];['33'];['NO'];0
Hron Michal ;[2006, 2010, 2014, 2018];['SOS pro Liberec', 'Liberec občanům', 'Starostové pro Liberecký kraj', 'Starostové pro Liberecký kraj'];['6436', '4752', '5377', '10216'];['2.71', '2.91', '3.10', '2.67'];['20', '6', '1', '7'];['10', '2', '2', '7'];['57', '61', '65', '69'];['NO', 'NO', 'YES', 'YES'];1
Hruša František ;[2006, 2010, 2018];['Česká str.sociálně demokrat.', 'Česká str.sociálně demokrat.', 'Česká str.sociálně demokrat.'];['4464', '5620', '537'];['2.76', '2.74', '2.13'];['3', '6', '37'];['3', '6', '-'];['57', '61', '69'];['YES', 'YES', 'NO'];1
Hruška Pavel;[2006];['SNK ED a nezávislí společně'];['2214'];['3.07'];['7'];['5'];['53'];['NO'];0
Hubička Tomáš;[2006];['Strana zelených'];['2869'];['2.24'];['33'];['29'];['24'];['NO'];0
Hurych Ladislav;[2006, 2010];['SNK ED a nezávislí společně', 'Věci veřejné'];['1814', '2305'];['2.51', '2.60'];['12', '9'];['10', '6'];['39', '43'];['NO', 'NO'];0
Hušek Martin ;[2006];['SOS pro Liberec'];['6095'];['2.57'];['21'];['11'];['42'];['NO'];1
Chovaneček Jan;[2006];['SNK ED a nezávislí společně'];['1667'];['2.31'];['21'];['19'];['54'];['NO'];0
Jágr Rudolf ;[2006, 2010];['Komunistická str.Čech a Moravy', 'Komunistická str.Čech a Moravy'];['2650', '2125'];['2.67', '2.52'];['8', '19'];['5', '16'];['63', '67'];['NO', 'NO'];1
Janata Jiří ;[2006];['Unie pro sport a zdraví'];['4114'];['4.02'];['9'];['1'];['53'];['YES'];1
Janata Milan;[2006, 2010, 2014];['Česká str.sociálně demokrat.', 'Česká str.sociálně demokrat.', 'Česká str.sociálně demokrat.'];['3896', '5337', '2061'];['2.41', '2.60', '2.01'];['33', '20', '39'];['27', '13', '35'];['43', '47', '51'];['NO', 'NO', 'NO'];0
Janďourek Jiří ;[2006];['Strana zelených'];['3435'];['2.68'];['16'];['12'];['31'];['NO'];1
Jankovský Lukáš;[2006];['Občanská demokratická strana'];['7803'];['2.39'];['35'];['23'];['26'];['NO'];0
Janoušek Radko ;[2006];['Občanská demokratická strana'];['8832'];['2.70'];['15'];['3'];['62'];['NO'];1
Jelen Bedřich Antonín;[2006];['Koruna Česká (monarch.strana)'];['196'];['25.25'];['2'];['-'];['56'];['NO'];0
Jeřábek Petr ;[2006];['Unie pro sport a zdraví'];['2274'];['2.22'];['34'];['31'];['40'];['NO'];1
Ježek Aleš ;[2006];['Občanská demokratická aliance'];['281'];['61.89'];['2'];['-'];['56'];['NO'];1
Jiránek Pavel ;[2006];['SNK ED a nezávislí společně'];['1959'];['2.71'];['14'];['12'];['38'];['NO'];1
Jiroudek Jiří;[2006];['Strana zelených'];['3451'];['2.69'];['8'];['5'];['57'];['NO'];0
Kabátek Bohuslav ;[2006, 2010];['SNK ED a nezávislí společně', 'Věci veřejné'];['2360', '2766'];['3.27', '3.12'];['2', '3'];['2', '3'];['43', '47'];['NO', 'YES'];1
Kadlas Zdeněk ;[2006, 2010, 2014];['Občanská demokratická strana', 'Občanská demokratická strana', 'Občanská demokratická strana'];['8600', '5799', '1397'];['2.63', '2.68', '2.65'];['21', '16', '19'];['9', '8', '17'];['45', '49', '53'];['NO', 'NO', 'NO'];1
Kittner Jiří ;[2006, 2010];['Občanská demokratická strana', 'Občanská demokratická strana'];['8938', '5834'];['2.74', '2.70'];['1', '1'];['1', '1'];['43', '47'];['YES', 'YES'];1
Klikarová Kateřina;[2006, 2010, 2014];['Komunistická str.Čech a Moravy', 'Komunistická str.Čech a Moravy', 'Komunistická str.Čech a Moravy'];['2554', '2364', '1528'];['2.58', '2.80', '2.62'];['15', '4', '16'];['12', '1', '14'];['22', '26', '30'];['NO', 'NO', 'NO'];0
Knopová Miluše;[2006];['Strana zelených'];['2978'];['2.32'];['25'];['21'];['52'];['NO'];0
Kocumová Zuzana ;[2006, 2010, 2014, 2018];['Unie pro sport a zdraví', 'Unie pro sport a zdraví', 'Změna pro Liberec', 'Liberec otevřený lidem - LOL!'];['3860', '5279', '7869', '2827'];['3.77', '6.23', '2.96', '4.50'];['4', '1', '4', '2'];['3', '1', '1', '1'];['27', '31', '35', '39'];['YES', 'YES', 'YES', 'YES'];1
Kočárková Eva ;[2006, 2010, 2014, 2018];['SOS pro Liberec', 'Liberec občanům', 'Starostové pro Liberecký kraj', 'Starostové pro Liberecký kraj'];['7973', '5064', '4537', '9445'];['3.36', '3.10', '2.62', '2.47'];['1', '5', '17', '31'];['1', '1', '9', '15'];['63', '67', '71', '75'];['YES', 'NO', 'NO', 'NO'];1
Kočová Marie;[2006];['Komunistická str.Čech a Moravy'];['2475'];['2.50'];['24'];['21'];['72'];['NO'];0
Kohoutová Ladislava ;[2006];['Unie pro sport a zdraví'];['2360'];['2.30'];['31'];['28'];['55'];['NO'];1
Kochan Lukáš;[2006, 2010];['SNK ED a nezávislí společně', 'Věci veřejné'];['1329', '2113'];['1.84', '2.38'];['38', '27'];['36', '24'];['23', '27'];['NO', 'NO'];0
Kolářová Eva ;[2006];['Občanská demokratická strana'];['7211'];['2.21'];['39'];['27'];['37'];['NO'];1
Kolomá Ivanka ;[2006, 2010];['SOS pro Liberec', 'SOS - Liberecký zastupitel'];['6932', '2020'];['2.92', '4.64'];['10', '10'];['4', '-'];['59', '63'];['YES', 'NO'];1
Kolomazník Stanislav;[2006];['SOS pro Liberec'];['6123'];['2.58'];['13'];['4'];['18'];['NO'];0
Kolomazníková Veronika;[2006];['SNK ED a nezávislí společně'];['1661'];['2.30'];['26'];['24'];['29'];['NO'];0
Kondášová Jana ;[2006];['SOS pro Liberec'];['6036'];['2.54'];['28'];['18'];['47'];['NO'];1
Korytář Jan ;[2006, 2010, 2014, 2018];['Strana zelených', 'Změna pro Liberec', 'Změna pro Liberec', 'Změna pro Liberec'];['4629', '9925', '7628', '4836'];['3.61', '3.95', '2.87', '3.06'];['6', '1', '1', '1'];['1', '1', '3', '2'];['34', '38', '42', '46'];['YES', 'YES', 'YES', 'YES'];1
Kořízek Jaroslav;[2006];['Komunistická str.Čech a Moravy'];['2167'];['2.18'];['39'];['36'];['72'];['NO'];0
Kos Petr;[2006];['SNK ED a nezávislí společně'];['1397'];['1.93'];['37'];['35'];['45'];['NO'];0
Košťál Jan;[2006];['SNK ED a nezávislí společně'];['1599'];['2.21'];['30'];['28'];['45'];['NO'];0
Kottová Marta;[2006];['Strana zelených'];['2923'];['2.28'];['27'];['23'];['77'];['NO'];0
Kovačičová Alena;[2006, 2010];['Unie pro sport a zdraví', 'Demokratická regionální strana'];['2250', '1101'];['2.19', '2.32'];['17', '15'];['14', '-'];['52', '56'];['NO', 'NO'];0
Kovář Zdeněk Prof.  ;[2006];['SOS pro Liberec'];['5299'];['2.23'];['39'];['29'];['76'];['NO'];1
Kozák Miroslav ;[2006];['SOS pro Liberec'];['5470'];['2.30'];['37'];['27'];['55'];['NO'];1
Kracík Vladimír ;[2006, 2010, 2014, 2018];['SOS pro Liberec', 'Liberec občanům', 'Starostové pro Liberecký kraj', 'Starostové pro Liberecký kraj'];['6547', '4496', '4643', '9964'];['2.76', '2.75', '2.68', '2.61'];['15', '13', '18', '21'];['6', '7', '10', '5'];['44', '48', '52', '56'];['NO', 'NO', 'NO', 'NO'];1
Kračmar Zdeněk ;[2006, 2010, 2014, 2018];['Unie pro sport a zdraví', 'Unie pro sport a zdraví', 'PRO Sport a Zdraví', 'Unie pro sport a zdraví'];['2578', '2029', '809', '1309'];['2.51', '2.39', '2.32', '2.58'];['11', '19', '31', '14'];['8', '16', '-', '-'];['46', '50', '54', '58'];['NO', 'NO', 'NO', 'NO'];1
Krákorová Petra;[2006];['SNK ED a nezávislí společně'];['1867'];['2.58'];['16'];['14'];['20'];['NO'];0
Krčmář Miloš ;[2006, 2014];['Strana zelených', 'KDU-ČSL a nezávislí'];['4069', '968'];['3.17', '4.03'];['2', '3'];['1', '-'];['34', '42'];['NO', 'NO'];1
Krobot Petr ;[2006, 2010, 2014];['Unie pro sport a zdraví', 'Unie pro sport a zdraví', 'PRO Sport a Zdraví'];['2864', '2251', '941'];['2.79', '2.65', '2.70'];['20', '27', '20'];['17', '24', '-'];['62', '66', '70'];['NO', 'NO', 'NO'];1
Kroll Martin ;[2006, 2010, 2014];['Česká str.sociálně demokrat.', 'Česká str.sociálně demokrat.', 'Česká str.sociálně demokrat.'];['4269', '5154', '2649'];['2.64', '2.51', '2.58'];['19', '30', '22'];['13', '23', '18'];['41', '45', '49'];['NO', 'NO', 'NO'];1
Krutský Jaroslav ;[2006];['Občanská demokratická strana'];['8657'];['2.65'];['19'];['7'];['52'];['NO'];1
Kubínová Olga;[2006];['Občanská demokratická strana'];['8394'];['2.57'];['22'];['10'];['39'];['NO'];0
Kubr Zdeněk ;[2006];['Občanská demokratická strana'];['8564'];['2.62'];['16'];['4'];['50'];['NO'];1
Kuklová Alena;[2006, 2014];['Strana zelených', 'Str.pro otevřenou společnost'];['2741', '153'];['2.14', '2.53'];['35', '15'];['31', '-'];['27', '35'];['NO', 'NO'];0
Kvapil Vítězslav;[2006, 2010, 2014, 2018];['SOS pro Liberec', 'SOS - Liberecký zastupitel', 'ANO 2011', 'ANO 2011'];['5838', '1241', '4562', '6605'];['2.46', '2.85', '2.42', '2.60'];['29', '5', '33', '10'];['19', '-', '24', '10'];['59', '63', '67', '71'];['NO', 'NO', 'NO', 'YES'];0
Lajtkep Petr ;[2006, 2010];['Česká str.sociálně demokrat.', 'Česká str.sociálně demokrat.'];['4109', '5541'];['2.54', '2.70'];['26', '10'];['20', '3'];['51', '55'];['NO', 'NO'];1
Liška Jan;[2006];['Česká str.sociálně demokrat.'];['4044'];['2.50'];['27'];['21'];['48'];['NO'];0
Lišková Ilona;[2006];['Česká str.sociálně demokrat.'];['4195'];['2.59'];['17'];['11'];['46'];['NO'];0
Löffler Filip;[2006, 2010];['SOS pro Liberec', 'Liberec občanům'];['5467', '3325'];['2.30', '2.03'];['36', '36'];['26', '30'];['24', '28'];['NO', 'NO'];0
Lufinka Tomáš ;[2006];['SNK ED a nezávislí společně'];['2174'];['3.01'];['10'];['7'];['41'];['NO'];1
Lysáková Dana ;[2006, 2010, 2014, 2018];['Komunistická str.Čech a Moravy', 'Komunistická str.Čech a Moravy', 'Komunistická str.Čech a Moravy', 'Komunistická str.Čech a Moravy'];['2894', '2779', '1726', '1150'];['2.92', '3.30', '2.96', '3.19'];['1', '1', '1', '1'];['2', '1', '1', '-'];['50', '54', '58', '62'];['YES', 'YES', 'YES', 'NO'];1
Mach Jan ;[2006, 2010];['Komunistická str.Čech a Moravy', 'Komunistická str.Čech a Moravy'];['2844', '2282'];['2.87', '2.71'];['4', '13'];['3', '10'];['53', '57'];['YES', 'NO'];1
Macháček Ivan ;[2006, 2010, 2014];['SNK ED a nezávislí společně', 'Věci veřejné', 'Nový směr-společná kandidátka'];['2183', '2675', '835'];['3.02', '3.02', '2.95'];['8', '4', '9'];['6', '2', '-'];['42', '46', '50'];['NO', 'NO', 'NO'];1
Machaň Radovan;[2006];['SNK ED a nezávislí společně'];['1542'];['2.13'];['32'];['30'];['38'];['NO'];0
Machatá Radomíra;[2006];['Strana zelených'];['3241'];['2.53'];['13'];['9'];['45'];['NO'];0
Machotka David;[2006];['Strana zelených'];['3032'];['2.36'];['22'];['18'];['37'];['NO'];0
Maier Ladislav;[2006];['Unie pro sport a zdraví'];['3417'];['3.33'];['6'];['2'];['40'];['NO'];0
Majovský Štefan ;[2006];['Komunistická str.Čech a Moravy'];['2788'];['2.81'];['6'];['3'];['54'];['NO'];1
Malinská Hana;[2006];['Komunistická str.Čech a Moravy'];['2355'];['2.37'];['36'];['33'];['56'];['NO'];0
Malý Otakar ;[2006];['Unie pro sport a zdraví'];['2877'];['2.81'];['26'];['23'];['68'];['NO'];1
Martinec Jindřich ;[2006, 2010];['Unie pro sport a zdraví', 'Demokratická regionální strana'];['2232', '1529'];['2.18', '3.22'];['37', '12'];['34', '-'];['51', '55'];['NO', 'NO'];1
Martišová Monika;[2006, 2010];['Česká str.sociálně demokrat.', 'Česká str.sociálně demokrat.'];['4254', '5353'];['2.63', '2.61'];['13', '11'];['7', '4'];['29', '33'];['NO', 'NO'];0
Matějka Miroslav;[2006];['Komunistická str.Čech a Moravy'];['2587'];['2.61'];['13'];['10'];['48'];['NO'];0
Mejstřík Jaroslav ;[2006];['Občanská demokratická strana'];['8340'];['2.55'];['26'];['14'];['32'];['NO'];1
Mesárošová Lucie;[2006];['SNK ED a nezávislí společně'];['1680'];['2.32'];['22'];['20'];['27'];['NO'];0
Morávek Jaroslav ;[2006, 2010, 2014, 2018];['Komunistická str.Čech a Moravy', 'Komunistická str.Čech a Moravy', 'Komunistická str.Čech a Moravy', 'Komunistická str.Čech a Moravy'];['2937', '2603', '1633', '949'];['2.96', '3.09', '2.80', '2.63'];['2', '2', '11', '17'];['1', '2', '9', '-'];['72', '76', '80', '84'];['YES', 'YES', 'NO', 'NO'];1
Morávková Květoslava ;[2006, 2010, 2014];['Strana zelených', 'Změna pro Liberec', 'Změna pro Liberec'];['4305', '7640', '6870'];['3.36', '3.04', '2.58'];['3', '4', '20'];['3', '5', '8'];['40', '44', '48'];['YES', 'YES', 'NO'];1
Mrázová Jana;[2006];['NEZ.DEMOKRATÉ(předs.V.Železný)'];['167'];['8.65'];['5'];['-'];['32'];['NO'];0
Mrklas Radomil ;[2006, 2010];['SOS pro Liberec', 'SOS - Liberecký zastupitel'];['6516', '1157'];['2.75', '2.65'];['6', '13'];['7', '-'];['45', '49'];['YES', 'NO'];1
Mrugalová Dagmar ;[2006];['SOS pro Liberec'];['6113'];['2.58'];['23'];['13'];['55'];['NO'];1
Nácovský Martin;[2006, 2010];['SNK ED a nezávislí společně', 'Věci veřejné'];['1879', '2219'];['2.60', '2.50'];['15', '17'];['13', '14'];['31', '35'];['NO', 'NO'];0
Navrátil Zdeněk;[2006];['Komunistická str.Čech a Moravy'];['2418'];['2.44'];['33'];['30'];['63'];['NO'];0
Navrátilová Jaroslava;[2006];['Komunistická str.Čech a Moravy'];['2508'];['2.53'];['21'];['18'];['54'];['NO'];0
Neumann Daniel;[2006];['SNK ED a nezávislí společně'];['1631'];['2.26'];['28'];['26'];['35'];['NO'];0
Novák Ilja ;[2006, 2010];['Česká str.sociálně demokrat.', 'Česká str.sociálně demokrat.'];['4364', '5472'];['2.70', '2.67'];['16', '14'];['10', '7'];['53', '57'];['NO', 'NO'];1
Novotná Jaroslava;[2006];['Strana zelených'];['3137'];['2.45'];['15'];['11'];['35'];['NO'];0
Novotný Karel ;[2006, 2010];['Unie pro sport a zdraví', 'Demokratická regionální strana'];['2088', '1189'];['2.04', '2.50'];['36', '14'];['33', '-'];['62', '66'];['NO', 'NO'];1
Novotný Pavel ;[2006, 2010, 2014, 2018];['Unie pro sport a zdraví', 'Unie pro sport a zdraví', 'PRO Sport a Zdraví', 'Unie pro sport a zdraví'];['2315', '2305', '910', '1126'];['2.26', '2.72', '2.61', '2.22'];['24', '5', '7', '31'];['21', '4', '-', '-'];['44', '48', '52', '56'];['NO', 'NO', 'NO', 'NO'];1
Olivová Jarmila ;[2006];['SNK ED a nezávislí společně'];['2607'];['3.61'];['6'];['2'];['63'];['YES'];1
Olyšar Petr ;[2006, 2010];['Občanská demokratická strana', 'Občanská demokratická strana'];['8641', '5917'];['2.64', '2.74'];['6', '6'];['6', '6'];['30', '34'];['YES', 'YES'];1
Oplt Jiří;[2006, 2018];['Česká str.sociálně demokrat.', 'Česká str.sociálně demokrat.'];['4146', '607'];['2.56', '2.40'];['18', '20'];['12', '-'];['48', '60'];['NO', 'NO'];0
Ouhrabka Martin ;[2006];['Strana zelených'];['3092'];['2.41'];['28'];['24'];['25'];['NO'];1
Palouš Ivo ;[2006];['Česká str.sociálně demokrat.'];['4694'];['2.90'];['1'];['2'];['44'];['YES'];1
Palušáková Zuzana ;[2006];['Strana zelených'];['3137'];['2.45'];['23'];['19'];['40'];['NO'];1
Panoš Martin;[2006];['SNK ED a nezávislí společně'];['1704'];['2.36'];['23'];['21'];['32'];['NO'];0
Párysová Františka;[2006];['Strana zelených'];['2972'];['2.32'];['29'];['25'];['25'];['NO'];0
Párysová Věra;[2006];['Strana zelených'];['3498'];['2.73'];['9'];['6'];['48'];['NO'];0
Pavlová Marie ;[2006, 2010, 2014, 2018];['Česká str.sociálně demokrat.', 'Česká str.sociálně demokrat.', 'Změna pro Liberec', 'Změna pro Liberec'];['4520', '5176', '6697', '4197'];['2.79', '2.52', '2.52', '2.66'];['15', '26', '12', '6'];['9', '19', '12', '6'];['62', '66', '70', '74'];['NO', 'NO', 'YES', 'YES'];1
Pažout Jaroslav  ;[2006];['Strana zelených'];['2672'];['2.08'];['38'];['34'];['32'];['NO'];1
Pěnička Zbyněk;[2006, 2010, 2014, 2018];['Česká str.sociálně demokrat.', 'Česká str.sociálně demokrat.', 'Česká str.sociálně demokrat.', 'Česká str.sociálně demokrat.'];['4271', '5161', '2548', '602'];['2.64', '2.51', '2.48', '2.38'];['9', '29', '26', '29'];['3', '22', '22', '-'];['55', '59', '63', '67'];['NO', 'NO', 'NO', 'NO'];0
Perebyjnisová Simona;[2006];['Česká str.sociálně demokrat.'];['3712'];['2.29'];['36'];['30'];['31'];['NO'];0
Peřina Ivan ;[2006];['Strana zelených'];['3125'];['2.44'];['24'];['20'];['26'];['NO'];1
Piňko Ján ;[2006];['Česká str.sociálně demokrat.'];['4412'];['2.73'];['5'];['5'];['48'];['YES'];1
Pintíř Jan;[2006];['Strana zelených'];['2855'];['2.23'];['32'];['28'];['37'];['NO'];0
Plodek Jan;[2006, 2010, 2018];['Unie pro sport a zdraví', 'Unie pro sport a zdraví', 'Unie pro sport a zdraví'];['2354', '2168', '1388'];['2.30', '2.56', '2.74'];['35', '31', '20'];['32', '28', '-'];['27', '31', '39'];['NO', 'NO', 'NO'];0
Polívková Lenka;[2006];['Strana zelených'];['3916'];['3.05'];['1'];['2'];['35'];['NO'];0
Prade Robert;[2006, 2010, 2014, 2018];['SOS pro Liberec', 'Liberec občanům', 'Starostové pro Liberecký kraj', 'Starostové pro Liberecký kraj'];['6485', '3594', '4732', '10037'];['2.73', '2.20', '2.73', '2.63'];['19', '35', '10', '11'];['9', '29', '2', '11'];['34', '38', '42', '46'];['NO', 'NO', 'NO', 'YES'];0
Preisler Petr;[2006];['Česká str.sociálně demokrat.'];['4275'];['2.64'];['12'];['6'];['34'];['NO'];0
Princ Tomáš ;[2006, 2010, 2014];['SOS pro Liberec', 'Liberec občanům', 'Starostové pro Liberecký kraj'];['6440', '4458', '4501'];['2.71', '2.73', '2.60'];['16', '12', '16'];['7', '6', '8'];['57', '61', '65'];['NO', 'NO', 'NO'];1
Prokůpková Zdenka;[2006, 2010];['Občanská demokratická strana', 'Občanská demokratická strana'];['7964', '5325'];['2.44', '2.46'];['33', '32'];['21', '24'];['50', '54'];['NO', 'NO'];0
Příkaský Vít ;[2006];['Česká str.sociálně demokrat.'];['4402'];['2.72'];['14'];['8'];['55'];['NO'];1
Přinda Oldřich ;[2006];['Unie pro sport a zdraví'];['2389'];['2.33'];['28'];['25'];['55'];['NO'];1
Pudil Martin ;[2006];['Strana zelených'];['3438'];['2.68'];['18'];['14'];['34'];['NO'];1
Puhal Jan ;[2006, 2014, 2018];['NEZ.DEMOKRATÉ(předs.V.Železný)', 'ANO 2011', 'ANO 2011'];['247', '4786', '6565'];['12.80', '2.54', '2.58'];['3', '25', '15'];['-', '16', '4'];['56', '64', '68'];['NO', 'NO', 'NO'];1
Putna Břetislav;[2006];['Komunistická str.Čech a Moravy'];['2660'];['2.68'];['5'];['2'];['47'];['NO'];0
Puzrlová Markéta ;[2006, 2010, 2014];['SOS pro Liberec', 'SOS - Liberecký zastupitel', 'Změna pro Liberec'];['6227', '2114', '6614'];['2.62', '4.85', '2.49'];['14', '2', '26'];['5', '-', '14'];['29', '33', '37'];['NO', 'NO', 'NO'];1
Quirenzová Květa;[2006, 2010];['Unie pro sport a zdraví', 'Unie pro sport a zdraví'];['2191', '1945'];['2.14', '2.29'];['30', '16'];['27', '14'];['62', '66'];['NO', 'NO'];0
Richter Jiří ;[2006, 2010];['Unie pro sport a zdraví', 'Demokratická regionální strana'];['3879', '2416'];['3.79', '5.09'];['2', '6'];['2', '-'];['48', '52'];['YES', 'NO'];1
Rosenbergová Věra ;[2006, 2010, 2014, 2018];['SOS pro Liberec', 'Liberec občanům', 'Starostové pro Liberecký kraj', 'Starostové pro Liberecký kraj'];['7271', '5594', '4539', '9525'];['3.06', '3.42', '2.62', '2.49'];['3', '2', '14', '30'];['2', '2', '6', '14'];['43', '47', '51', '55'];['YES', 'YES', 'NO', 'NO'];1
Rozkovcová Jitka ;[2006, 2010, 2014];['SOS pro Liberec', 'Liberec občanům', 'Starostové pro Liberecký kraj'];['6478', '4369', '4269'];['2.73', '2.67', '2.46'];['27', '17', '31'];['17', '11', '23'];['66', '70', '74'];['NO', 'NO', 'NO'];1
Rudolfová Věra;[2006];['SNK ED a nezávislí společně'];['1502'];['2.08'];['36'];['34'];['33'];['NO'];0
Sanetrník David ;[2006];['Strana zelených'];['2491'];['1.94'];['39'];['35'];['32'];['NO'];1
Sepp Martin;[2006, 2010];['Česká str.sociálně demokrat.', 'Česká str.sociálně demokrat.'];['4326', '5660'];['2.67', '2.76'];['6', '5'];['6', '5'];['34', '38'];['YES', 'YES'];0
